experiment,feature_set,split,feature,feature_type,mean_abs_shap
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.01612632152043094
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.01611053806128853
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.014039532789142797
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.012948919989627787
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.012340934740542027
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.012306871167650859
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.012140637835067185
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.011950352723155552
combined_all__random,combined_all,random,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.01172871157525853
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.01105783713764035
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.01084278634862934
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.010578857013224372
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.010450346823778474
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.0101559802812279
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.010120245239453806
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.009747113238128689
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.009522309612125204
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.009403124450045515
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.008682189687373058
combined_all__random,combined_all,random,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.00833809457275875
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.00828063688625954
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.008230086293868307
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.008080438055733805
combined_all__random,combined_all,random,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.007955809143805365
combined_all__random,combined_all,random,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.007747158817144288
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.007691566097514476
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.007563625213440668
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.007342497665739754
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.006558428056446116
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.006045128927067272
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.005828142791870201
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.005791652531771405
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.005774592334889096
combined_all__random,combined_all,random,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.005743272895599827
combined_all__random,combined_all,random,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.005593549219076595
combined_all__random,combined_all,random,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.005589118036412912
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.005512828998948926
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.005425472148247876
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.00511743515201055
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.005026340663425635
combined_all__random,combined_all,random,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.005019659650248745
combined_all__random,combined_all,random,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.0047662158186888084
combined_all__random,combined_all,random,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.0047503834946826355
combined_all__random,combined_all,random,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.0046519197744920165
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.004358183160409058
combined_all__random,combined_all,random,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.002897508354233789
combined_all__metal,combined_all,metal,void_fraction,geo,0.5450970953856432
combined_all__metal,combined_all,metal,surface_area_m2cm3,geo,0.28680567227567366
combined_all__metal,combined_all,metal,lcd,geo,0.1958229470102582
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.17900947316757446
combined_all__metal,combined_all,metal,pld,geo,0.171450294543458
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.16646023709407587
combined_all__metal,combined_all,metal,surface_area_m2g,geo,0.14140687281434602
combined_all__metal,combined_all,metal,density_g_cm3,geo,0.12874787828935788
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.08244199214162794
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.07273962748669588
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.06834928787196673
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.06651442532936501
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.057524680859019836
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.05567643132397295
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.05470273184844344
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.05394235298096336
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.04757188214484108
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.03427300893927114
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.03424082856666593
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.033079645461981076
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.03207413294966331
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.028651100437736682
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.02819928577957592
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.0281102806033607
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.027791902953474317
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.024332230875165613
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.024250512328342733
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.02206336988485237
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.02105976633025833
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.020665104099749122
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.020592044420613742
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.020558349428729937
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.0190594115246307
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.018508011130274716
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.018376889215369147
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.01749090580598801
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.01666267865892968
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.015683299249253293
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.015677647327504138
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.015418659432199657
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.01512054200850792
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.014311190093885479
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.014185093114639896
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.013851630631457331
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.013577246847117364
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.013010691604957133
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.012441266962580647
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.012222118154258242
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.011501410725756559
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.011292893303597513
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.010955663194464142
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.01064975221712799
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.010413801335240284
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.010216653375221488
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.010185819311226267
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.009878860589201875
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.009724899739825297
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.009427933941761665
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.009131586147873587
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.00887332587144359
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.008637712700483377
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.008486630854145446
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.008136218815697758
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.007888332984432148
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.007489889507494396
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.007052297988234791
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.0064425281148394985
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.006224469599659694
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.005954264400978719
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.005931966601308373
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.005923044947558915
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.005767924183154264
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.0056160641246799994
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.00559131827524777
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.005494064859939293
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.005151670381941661
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.005085798439671245
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-I_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.004959736408284517
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.004921595187863405
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.004803066319881571
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.00467924339142895
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.004665642083184173
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.004393207271298763
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.004160058686949403
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.00397918332073433
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.0028416533877505083
combined_all__metal,combined_all,metal,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.002688530904746593
combined_all__topology,combined_all,topology,void_fraction,geo,0.9347716489094086
combined_all__topology,combined_all,topology,lcd,geo,0.36288013783270756
combined_all__topology,combined_all,topology,surface_area_m2cm3,geo,0.3224700458438671
combined_all__topology,combined_all,topology,surface_area_m2g,geo,0.2797858417520091
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.24930975956172433
combined_all__topology,combined_all,topology,pld,geo,0.2096833557598354
combined_all__topology,combined_all,topology,density_g_cm3,geo,0.19877985500711923
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.12719615461652956
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.12017221494060484
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.09105420387282748
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.0835402127518571
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.07610224560038525
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.07292014923112605
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.06398288420767125
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.058769792297853965
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.05393852995066644
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.05048650758575134
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.0461898480392732
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.04600948682364517
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.044323900858876907
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.04300171101980951
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.042984063179864106
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-avg,rac,0.039597700283868796
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-sum,rac,0.03924618144779879
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.0388192351733571
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.038763752138587355
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.036692856768843075
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.03579356763949594
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.035055320760451765
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.034748200924100726
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.03470663507238097
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-avg_bbagg-sum,rac,0.034575496968559265
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.03374702260928649
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.03240973794994117
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.03222513258741672
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.03161144380805284
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.031210089250254744
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-avg_bbagg-avg,rac,0.030789692606365212
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.030686116492054365
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-avg,rac,0.030676877349909308
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.03053251129552291
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.030400653436047507
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-avg_bbagg-sum,rac,0.030057179400567836
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.02976348318905349
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-2_propagg-diff_corragg-avg_bbagg-avg,rac,0.02574525688466698
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-sum_bbagg-sum,rac,0.025562736614430186
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.023917312069384754
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-sum_bbagg-sum,rac,0.023357483090006674
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.023342210589001083
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.023182205481192854
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-avg,rac,0.022365798665805608
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-I_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.022147363025298485
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-avg,rac,0.02185168441623517
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-I_scope-2_propagg-product_corragg-avg_bbagg-sum,rac,0.02173669146545611
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.021259867944631344
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-product_corragg-avg_bbagg-avg,rac,0.02093767148760287
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-sum,rac,0.019770997929331093
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.019210835763133375
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-avg_bbagg-avg,rac,0.018644636446381885
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-diff_corragg-sum_bbagg-sum,rac,0.018150092938921107
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.016677800541672276
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-sum_bbagg-avg,rac,0.016514678425352886
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-sum,rac,0.016419399605056905
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.01596053750056029
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-1_propagg-product_corragg-avg_bbagg-sum,rac,0.015274509770342577
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-T_scope-2_propagg-diff_corragg-sum_bbagg-avg,rac,0.015133848286838851
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-1_propagg-product_corragg-sum_bbagg-avg,rac,0.013977511858665255
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-2_propagg-product_corragg-avg_bbagg-avg,rac,0.012724301946097952
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-mod_pettifor_scope-3_propagg-diff_corragg-avg_bbagg-sum,rac,0.012198821811073584
combined_all__topology,combined_all,topology,racs_bb-nodes_prop-X_scope-3_propagg-product_corragg-avg_bbagg-sum,rac,0.012145953093304353
